institute_num,semester,course_name,studyyear,course_name_tomatch,matched_name,matched_name_full,matched_id,matched_dist
2500,E15,Valgfag: Families In Crises - The Changing Balance Of Power Between Men,15/16, Families In Crises - The Changing Balance Of Power Between Men, Danish Society – A sociological perspective, Danish Society – A sociological perspective,ASOA05048U ,45
2200,B5-5f17,Videregående Statistik,16/17,Videregående Statistik, Videregående statistik, Summerschool 2017: Videregående statistik,AØKA08178U ,1
2200,B5-5f17,The Economic History Of Europe,16/17,The Economic History Of Europe, The Economic History of Europe, Summerschool 2017: The Economic History of Europe,AØKA08214U ,1
2200,E16,Corporate Finance And Incentives (Undervisning),16/17,Corporate Finance And Incentives , Corporate Finance and Incentives , Corporate Finance and Incentives (F),AØKA08012U ,1
2200,F17,Matematik A (Undervisning),16/17,Matematik A , Matematik A, Matematik A,AØKB08006U ,2
2200,F17,Samfundsbeskrivelse A (Undervisning),16/17,Samfundsbeskrivelse A , Samfundsbeskrivelse A, Samfundsbeskrivelse A,AØKB08003U ,2
2200,F17,Økonomiske Principper A (Undervisning),16/17,Økonomiske Principper A , Økonomiske principper A, Økonomiske principper A,AØKB08001U ,2
2200,F17,Erhvervsøkonomi (Undervisning),16/17,Erhvervsøkonomi , Erhvervsøkonomi, Erhvervsøkonomi,AØKB08005U ,2
2200,F17,Matematik B (Undervisning),16/17,Matematik B , Matematik B, Matematik B,AØKB08007U ,2
2200,F17,Samfundsbeskrivelse B (Undervisning),16/17,Samfundsbeskrivelse B , Samfundsbeskrivelse B, Samfundsbeskrivelse B,AØKB08004U ,2
2200,F17,Økonomiske Principper B (Undervisning),16/17,Økonomiske Principper B , Økonomiske principper B, Økonomiske principper B,AØKB08002U ,2
2200,F17,Makroøkonomi I (Tidl Makro A),16/17,Makroøkonomi I , Makroøkonomi I, Makroøkonomi I,AØKB08017U ,2
2200,F17,Mikroøkonomi I (Tidl. Mikro A),16/17,Mikroøkonomi I , Mikroøkonomi I, Mikroøkonomi I,AØKB08015U ,2
2200,F17,Sandsynlighedsteori Og Statistik (Tidl Økonometri A),16/17,Sandsynlighedsteori Og Statistik , Sandsynlighedsteori og statistik , Sandsynlighedsteori og statistik (tidligere Økonometri A),AØKB08019U ,1
2200,F17,Makroøkonomi Ii (Tidl Makro B),16/17,Makroøkonomi Ii , Makroøkonomi II, Makroøkonomi II,AØKB08018U ,2
2200,F17,Microeconomics Ii,16/17,Microeconomics Ii, Microeconomics II, Microeconomics II,AØKB15022U ,1
2200,F17,Econometrics I,16/17,Econometrics I, Econometrics II, Econometrics II,AØKA08007U ,2
2200,F17,Økonomisk Historie (Undervisning),16/17,Økonomisk Historie , Økonomisk historie, Økonomisk historie,AØKA08002U ,2
2200,F17,Econometrics Ii (Econometrics C),16/17,Econometrics Ii , Econometrics II, Econometrics II,AØKA08007U ,2
2200,F17,Macroeconomics Iii (Macro C),16/17,Macroeconomics Iii , Macroeconomics III, Macroeconomics III,AØKA08006U ,2
2200,F17,Microeconomics Iii (Micro C),16/17,Microeconomics Iii , Microeconomics III, Microeconomics III,AØKA08005U ,2
2200,F17,Philosophy Of Science (Undervisning),16/17,Philosophy Of Science , Philosophy of Science, Philosophy of Science,AØKA08003U ,2
2200,F17,Advanced Development Economics - Micro Aspects (Class),16/17,Advanced Development Economics - Micro Asp , Advanced Development Economics - Micro Asp, Advanced Development Economics - Micro Aspects,AØKA08088U ,2
2200,F17,Adv. Macroeconometrics,16/17,Adv. Macroeconometrics, Advanced Microeconometrics, Advanced Microeconometrics,AØKA08084U ,7
2200,F17,Advanced Strategic Management (Class),16/17,Advanced Strategic Management , Advanced Strategic Management, Advanced Strategic Management,AØKA08100U ,2
2200,F17,Applied Econometric Policy Evaluation,16/17,Applied Econometric Policy Evaluation, Applied Econometric Policy Evaluation, Applied Econometric Policy Evaluation,AØKA08225U ,1
2200,F17,Datamatik 1 (Undervisning),16/17,Datamatik 1 , Datamatik 1 , Datamatik 1 inkl sommerskole 2017,AØKA08013U ,1
2200,F17,Development Economics (Class),16/17,Development Economics , Development Economics, Development Economics,AØKA08031U ,2
2200,F17,"Dynamic Programming - Theory, Computation, And Empirical Applications",16/17,"Dynamic Programming - Theory, Computation, And Empirical Applications"," Dynamic Programming - Theory, Computation, and Empirical Applications"," Dynamic Programming - Theory, Computation, and Empirical Applications",AØKK08207U ,1
2200,F17,Economic Growth,16/17,Economic Growth, Economic Growth , Economic Growth (F),AØKA08089U ,2
2200,F17,Economic Sociology,16/17,Economic Sociology, Economic Sociology, Economic Sociology,AØKB08030U ,1
2200,F17,Economics Of Banking (Class),16/17,Economics Of Banking , Economics of Banking , Economics of Banking (F),AØKA08069U ,1
2200,F17,Economics Of Education (English Exam),16/17,Economics Of Education , Economics of Education, Economics of Education,AØKA08209U ,2
2200,F17,Economics Of Exchange Rates,16/17,Economics Of Exchange Rates, Economics of Exchanges Rates , Economics of Exchanges Rates (former International Finance) (F),AØKA08223U ,3
2200,F17,Erhvervsret (Undervisning),16/17,Erhvervsret , Erhvervsret , Erhvervsret (F),AØKA08017U ,1
2200,F17,Financial Markets (Class),16/17,Financial Markets , Marketing, Marketing,AØKA08202U ,12
2200,F17,Health Economic Evaluations,16/17,Health Economic Evaluations, Health Economic Evaluations, Health Economic Evaluations,AØKK08210U ,1
2200,F17,History Of Economic Thought (Class),16/17,History Of Economic Thought , History of Economic Thought, History of Economic Thought,AØKA08030U ,2
2200,F17,Ict-Applied (Class),16/17,Ict-Applied , ICT-Applied, ICT-Applied,AØKA08161U ,2
2200,F17,Industrial Organization (Class),16/17,Industrial Organization , Industrial Organization, Industrial Organization,AØKA08020U ,2
2200,F17,International Economics (Class),16/17,International Economics , International Economics , International Economics (F),AØKA08021U ,1
2200,F17,Labour Economics (Class),16/17,Labour Economics , Labour Economics, Labour Economics,AØKA08065U ,2
2200,F17,Lineære Modeller,16/17,Lineære Modeller, Lineære modeller , Lineære modeller inkl sommerskole 2017,AØKA08189U ,2
2200,F17,Managerial Accounting,16/17,Managerial Accounting, Managerial Accounting , Managerial Accounting (F),AØKK08092U ,2
2200,F17,Marketing,16/17,Marketing, Marketing, Marketing,AØKA08202U ,1
2200,F17,Mechanism Design (English Exam),16/17,Mechanism Design , Mechanism design, Mechanism design,AØKK08201U ,2
2200,F17,"Miljø-, Ressource- Og Klimaøkonomi",16/17,"Miljø-, Ressource- Og Klimaøkonomi"," Miljø-, ressource- og klimaøkonomi"," Miljø-, ressource- og klimaøkonomi",AØKK08094U ,1
2200,F17,Monetary Policy,16/17,Monetary Policy, Tax Policy, Summerschool 2017: Tax Policy,AØKA08185U ,6
2200,F17,Offentlig Forvaltning - Jura Og Politik,16/17,Offentlig Forvaltning - Jura Og Politik, Offentlig Forvaltning - Jura og Politik, Offentlig Forvaltning - Jura og Politik,AØKA08219U ,1
2200,F17,Pricing Financial Assets,16/17,Pricing Financial Assets, Pricing Financial Assets , Pricing Financial Assets (F),AØKK08095U ,2
2200,F17,Private Equity (Class),16/17,Private Equity , Skatteret , Skatteret (F),AØKA08075U ,10
2200,F17,Programmering Og Statistik Med Sas (Undervisning),16/17,Programmering Og Statistik Med Sas , Programmering og statistik med SAS, Programmering og statistik med SAS,AØKA08186U ,2
2200,F17,Public Finance (Class),16/17,Public Finance , Public Finance, Public Finance,AØKA08035U ,2
2200,F17,Regnskabsanalyse Og Aktievurdering (Undervisning),16/17,Regnskabsanalyse Og Aktievurdering , Regnskabsanalyse og aktievurdering , Regnskabsanalyse og aktievurdering (F),AØKA08073U ,1
2200,F17,Skatteret (Undervisning),16/17,Skatteret , Skatteret , Skatteret (F),AØKA08075U ,1
2200,F17,Økonomiske Prognoser I Praksis (Undervisning),16/17,Økonomiske Prognoser I Praksis , Økonomiske prognoser i praksis, Økonomiske prognoser i praksis,AØKA08091U ,2
2200,F17,Foundations Of Behavioral Economics,16/17,Foundations Of Behavioral Economics, Foundations of Behavioural Economics, Foundations of Behavioural Economics,AØKK08334U ,2
2200,E16,Matematik A (Undervisning),16/17,Matematik A , Matematik A, Matematik A,AØKB08006U ,2
2200,E16,Samfundsbeskrivelse A (Undervisning),16/17,Samfundsbeskrivelse A , Samfundsbeskrivelse A, Samfundsbeskrivelse A,AØKB08003U ,2
2200,E16,Økonomiske Principper A (Undervisning),16/17,Økonomiske Principper A , Økonomiske principper A, Økonomiske principper A,AØKB08001U ,2
2200,E16,Erhvervsøkonomi (Undervisning),16/17,Erhvervsøkonomi , Erhvervsøkonomi, Erhvervsøkonomi,AØKB08005U ,2
2200,E16,Matematik B (Undervisning),16/17,Matematik B , Matematik B, Matematik B,AØKB08007U ,2
2200,E16,Samfundsbeskrivelse B (Undervisning),16/17,Samfundsbeskrivelse B , Samfundsbeskrivelse B, Samfundsbeskrivelse B,AØKB08004U ,2
2200,E16,Økonomiske Principper B (Undervisning),16/17,Økonomiske Principper B , Økonomiske principper B, Økonomiske principper B,AØKB08002U ,2
2200,E16,Makroøkonomi I (Tidl Makro A),16/17,Makroøkonomi I , Makroøkonomi I, Makroøkonomi I,AØKB08017U ,2
2200,E16,Mikroøkonomi I (Tidl. Mikro A),16/17,Mikroøkonomi I , Mikroøkonomi I, Mikroøkonomi I,AØKB08015U ,2
2200,E16,Sandsynlighedsteori Og Statistik (Tidl Økonometri A),16/17,Sandsynlighedsteori Og Statistik , Sandsynlighedsteori og statistik , Sandsynlighedsteori og statistik (tidligere Økonometri A),AØKB08019U ,1
2200,E16,Makroøkonomi Ii (Tidl Makro B),16/17,Makroøkonomi Ii , Makroøkonomi II, Makroøkonomi II,AØKB08018U ,2
2200,E16,Mikroøkonomi Ii (Tidl. Mikro B),16/17,Mikroøkonomi Ii , Mikroøkonomi II, Mikroøkonomi II,AØKB08016U ,2
2200,E16,Econometrics I,16/17,Econometrics I, Econometrics II, Econometrics II,AØKA08007U ,2
2200,E16,Økonomisk Historie (Undervisning),16/17,Økonomisk Historie , Økonomisk historie, Økonomisk historie,AØKA08002U ,2
2200,E16,Econometrics Ii (Econometrics C),16/17,Econometrics Ii , Econometrics II, Econometrics II,AØKA08007U ,2
2200,E16,Macroeconomics Iii (Macro C),16/17,Macroeconomics Iii , Macroeconomics III, Macroeconomics III,AØKA08006U ,2
2200,E16,Microeconomics Iii (Micro C),16/17,Microeconomics Iii , Microeconomics III, Microeconomics III,AØKA08005U ,2
2200,E16,Advanced Development Economics - Macro Aspects (Class),16/17,Advanced Development Economics - Macro Asp , Advanced Development Economics - Macro Asp, Advanced Development Economics - Macro Aspects,AØKA08087U ,2
2200,E16,Adv. Dev. Ec. : Applied Macroeconomics And Policy Analysis,16/17, Applied Macroeconomics And Policy Analysis, Applied Macroeconomic and Policy Analysis, Advanced Development Economics: Applied Macroeconomic and Policy Analysis,AØKK08198U ,1
2200,E16,Advanced Industrial Organization (Class),16/17,Advanced Industrial Organization , Advanced Industrial Organization, Advanced Industrial Organization,AØKA08082U ,2
2200,E16,Advanced International Trade,16/17,Advanced International Trade, Advanced International Trade, Advanced International Trade,AØKK08214U ,1
2200,E16,Advanced Macroeconomics,16/17,Advanced Macroeconomics, Advanced Macroeconomics, Advanced Macroeconomics,AØKA08098U ,1
2200,E16,Advanced Microeconometrics (Class),16/17,Advanced Microeconometrics , Advanced Microeconometrics, Advanced Microeconometrics,AØKA08084U ,2
2200,E16,Anvendte Generelle Ligevægtsmodeller,16/17,Anvendte Generelle Ligevægtsmodeller, Anvendte generelle ligevægtsmodeller 7½ , Anvendte generelle ligevægtsmodeller 7½ ECTS,AØKA08051U ,5
2200,E16,Anvendte Generelle Ligevægtsmodeller (Undervisning),16/17,Anvendte Generelle Ligevægtsmodeller , Anvendte generelle ligevægtsmodeller 7½ , Anvendte generelle ligevægtsmodeller 7½ ECTS,AØKA08051U ,4
2200,E16,Behavioral Finance 7½ Ects (Class),16/17,Behavioral Finance 7½  , Behavioral Finance , Behavioral Finance (F) (former Behavioral Economics and Finance),AØKA08166U ,5
2200,E16,Corporate Finance Theory,16/17,Corporate Finance Theory, Corporate Finance Theory , Corporate Finance Theory (F),AØKK08202U ,2
2200,E16,Datamatik 1 (Undervisning),16/17,Datamatik 1 , Datamatik 1 , Datamatik 1 inkl sommerskole 2017,AØKA08013U ,1
2200,E16,Dynamiske Modeller (Undervisning),16/17,Dynamiske Modeller , Dynamiske Modeller , Dynamiske Modeller inkl sommerskole 2017,AØKA08191U ,1
2200,E16,Economics Of The European Union (Class),16/17,Economics Of The European Union , Economics of the European Union , Economics of the European Union (EU),AØKA08081U ,1
2200,E16,Financial Econometrics A,16/17,Financial Econometrics A, Financial Econometrics A , Financial Econometrics A (F),AØKA08216U ,2
2200,E16,Game Theory (Class),16/17,Game Theory , Game Theory , Game Theory (F),AØKA08076U ,1
2200,E16,Health Economics (Class),16/17,Health Economics , Health Economics, Health Economics,AØKA08079U ,2
2200,E16,History Of Economic Thought (Class),16/17,History Of Economic Thought , History of Economic Thought, History of Economic Thought,AØKA08030U ,2
2200,E16,Ict-Applied (Class),16/17,Ict-Applied , ICT-Applied, ICT-Applied,AØKA08161U ,2
2200,E16,Lineære Modeller,16/17,Lineære Modeller, Lineære modeller , Lineære modeller inkl sommerskole 2017,AØKA08189U ,2
2200,E16,Multivariat Analyse Og Kategoriserede Data (Undervisning),16/17,Multivariat Analyse Og Kategoriserede Data , Multivariat analyse og kategoriserede data, Multivariat analyse og kategoriserede data,AØKA08070U ,2
2200,E16,Incentives And Organizations (Gb),16/17,Incentives And Organizations , Incentives and Organizations, Incentives and Organizations,AØKK08218U ,2
2200,E16,Political Economics (Class),16/17,Political Economics , Political Economics, Political Economics,AØKK08089U ,2
2200,E16,Science Of Behavior Change (English),16/17,Science Of Behavior Change , Science of behavior change, Science of behavior change,AØKA08218U ,2
2200,E16,Strategic Management (Class),16/17,Strategic Management , Strategic Management, Strategic Management,AØKA08101U ,2
2200,E16,Tax Policy (Class),16/17,Tax Policy , Tax Policy, Summerschool 2017: Tax Policy,AØKA08185U ,2
2200,E16,Telecommunications Economics (Class),16/17,Telecommunications Economics , Telecommunications Economics, Telecommunications Economics,AØKA08080U ,2
2200,E16,The Danish Welfare Model (Class),16/17,The Danish Welfare Model , Lineære modeller , Lineære modeller inkl sommerskole 2017,AØKA08189U ,16
2200,E16,Årsregnskab Og Regnskabsanalyse (Undervisning),16/17,Årsregnskab Og Regnskabsanalyse , Årsregnskab og regnskabsanalyse, Årsregnskab og regnskabsanalyse,AØKA08036U ,2
2200,E16,Forvaltningsret (Undervisning),16/17,Forvaltningsret , Erhvervsret , Erhvervsret (F),AØKA08017U ,10
2200,E16,Private Equity (Class),16/17,Private Equity , Skatteret , Skatteret (F),AØKA08075U ,10
2200,E16,Seminar: Health Economic Analysis,16/17, Health Economic Analysis, Health economic analysis, Seminar: Health economic analysis,AØKK08331U ,0
2200,E16,Seminar: Policy Evaluation Methods,16/17, Policy Evaluation Methods, Policy Evaluation Methods, Seminar: Policy Evaluation Methods,AØKK08328U ,0
2200,E16,Seminar: Leadership And Project Management,16/17, Leadership And Project Management, Leadership and Project Management, Seminar: Leadership and Project Management,AØKK08124U ,0
2200,E16,Seminar: Strategic Management,16/17, Strategic Management, Strategic Management, Strategic Management,AØKA08101U ,0
2200,E16,Seminar: Treasury Bill Auctions: Theory And Empirics,16/17, Theory And Empirics, Theory and Empirics , Seminar: Treasury Bill Auctions: Theory and Empirics (F),AØKK08353U ,1
2200,E16,Seminar: Labour Economics,16/17, Labour Economics, Labour Economics, Labour Economics,AØKA08065U ,0
2200,E16,Øvelse: Anv. Corp Finance Dk,16/17, Anv. Corp Finance Dk, Behavioral Finance , Behavioral Finance (F) (former Behavioral Economics and Finance),AØKA08166U ,10
2200,E16,Øvelse: Danmark Og Bankunionen,16/17, Danmark Og Bankunionen, Danmark og Bankunionen , Øvelse: Danmark og Bankunionen (F),AØKK08343U ,1
2200,E16,Øvelse: Decentralisering Og Kommunaløkonomi,16/17, Decentralisering Og Kommunaløkonomi, Decentralisering og kommunaløkonomi - AFLYST, Øvelse: Decentralisering og kommunaløkonomi - AFLYST,AØKK08346U ,9
2200,E16,"Øvelse: Miljø-,  Ressource Og Klimaøkonomi",16/17," Miljø-,  Ressource Og Klimaøkonomi"," Miljø-, ressource- og klimaøkonomi"," Miljø-, ressource- og klimaøkonomi",AØKK08094U ,2
